CUS_CUST_ID_BUY,SPENT_ML,RECENCY_ML,FREQUENCY_ML
78863526,150.36,2019-02-14,2
20598815,91.47,2019-05-13,3
29476648,1016.32,2019-05-28,5
78010316,621.74,2019-05-30,6
225822868,326.74,2019-05-28,4
174244089,375.08,2019-05-22,11
195826394,209.59,2019-03-20,6
193485083,21.26,2019-01-23,1
158436242,3.17,2019-02-08,1
229331073,94.59,2019-04-27,3
19223066,106.96,2019-03-13,1
170321932,12.48,2019-03-19,2
189689003,110.28,2019-03-18,4
268177871,34.64,2019-05-10,3
130580340,61.15,2019-05-03,3
166438189,42.68,2019-03-05,1
261760705,14.7,2019-05-02,1
10882396,136.4,2019-03-28,3
311934127,123.46,2019-05-23,5
57455325,178.78,2019-04-12,3
78618008,334.78,2019-02-15,6
230660351,120.91,2019-04-03,1
13967164,7.36,2019-03-15,1
260809986,813.06,2019-05-04,11
80220527,113.72,2019-04-27,4
165020005,275.4,2019-05-15,14
204802730,839.72,2019-05-25,11
44486768,15.92,2019-04-06,1
91361477,186.91,2019-05-04,4
157537876,486.29,2019-05-15,16
3792262,4284.86,2019-06-01,27
163216710,52.37,2019-04-15,4
95240480,895.61,2019-03-22,16
133214250,639.51,2019-05-05,4
63231208,304.11,2019-05-18,10
387346079,178.12,2018-12-16,1
71927299,356.68,2019-05-07,3
97841248,73.17,2019-05-09,3
180862280,169.44,2019-01-15,2
63400984,459.58,2019-05-24,10
41910301,122.31,2019-04-19,2
132651920,350.01,2019-05-27,7
77652834,575.76,2019-05-31,6
65716117,59.45,2019-03-20,3
5196547,438.71,2019-04-10,7
205166850,19.81,2019-03-26,3
119737983,229.31,2019-04-15,6
410387981,371.79,2019-05-17,14
24633011,637.87,2019-03-16,7
146508072,232.81,2019-05-18,7
319468970,213.66,2019-03-27,3
142674781,2533.11,2019-05-03,16
6515185,160.01,2019-02-25,7
26735463,43.69,2019-01-03,1
154408302,240.88,2019-05-17,3
327710257,304.19,2019-05-13,6
178132024,91.63,2019-03-16,3
321066864,250.02,2019-03-06,6
231517432,0.03,2019-02-10,1
343004368,17.07,2019-04-15,1
129734078,742.55,2019-02-27,3
412380806,196.2,2019-03-15,1
96640204,151.84,2019-03-17,4
125841454,201.83,2019-05-17,6
104612517,176.8,2019-03-13,7
298488208,51.34,2019-03-14,2
214687832,149.96,2019-05-21,4
40654215,50.87,2019-04-14,3
80647429,98.0,2019-03-27,3
102453616,16.72,2019-04-24,1
106088601,647.37,2019-05-21,6
39686900,135.56,2019-04-30,3
210666824,111.27,2019-05-27,3
77707414,704.36,2019-05-22,11
232071996,33.1,2019-05-15,3
59346024,54.84,2019-05-21,4
136015471,56.58,2019-01-14,3
133333742,326.53,2019-03-06,1
57349216,449.12,2019-05-20,7
182350600,248.41,2019-05-15,8
40155402,106.01,2019-05-21,3
137995600,57.68,2019-02-04,1
373452208,596.14,2019-04-04,5
74076367,51.32,2019-05-13,1
174337497,114.19,2019-03-30,1
205424845,303.23,2019-03-14,3
234149992,364.89,2019-05-01,9
321171110,18.07,2019-05-29,1
4048137,1582.48,2019-05-30,11
77984895,19.91,2019-02-02,1
193725145,263.86,2019-05-14,5
24763953,186.77,2019-05-15,2
119713345,37.43,2019-03-06,1
93829934,386.55,2019-04-30,10
208043308,82.48,2019-03-20,1
166133950,274.26,2019-03-21,3
2232921,640.53,2019-05-17,20
14807451,492.07,2019-04-21,5
130772698,111.44,2019-05-30,5
141493162,1106.42,2019-05-31,14
124743338,670.75,2019-03-28,8
41496705,26.87,2019-01-31,2
86595865,178.7,2019-04-12,4
101044984,6.74,2019-04-12,1
242275206,1203.62,2019-06-01,15
75611883,3.36,2019-01-29,1
83976795,90.2,2019-05-25,5
49070213,120.84,2019-05-16,2
134481107,3.61,2019-04-05,2
201333308,25.82,2019-03-14,3
65530130,683.03,2019-06-01,6
197881479,33.13,2019-03-22,2
139688137,153.33,2019-04-26,2
196649071,135.46,2019-03-30,3
13324726,2997.03,2019-06-01,17
8860359,621.94,2019-05-14,3
3080581,188.08,2019-04-24,5
328962357,80.97,2019-05-16,5
186406231,632.9,2019-05-10,11
49429577,292.67,2019-05-20,13
177383068,55.97,2019-04-30,3
83083896,49.73,2019-05-16,1
314386493,55.46,2019-02-12,2
66000891,144.94,2019-05-31,3
144955660,672.12,2019-05-03,4
300879645,16.04,2018-12-05,1
167217563,138.95,2019-04-14,3
97076698,2961.84,2019-06-01,28
154025586,145.5,2019-05-22,3
43583015,62.77,2019-05-09,3
160620524,4.85,2019-03-11,1
183358631,67.6,2019-02-27,2
374294580,72.56,2019-05-07,4
193350922,376.23,2019-05-30,13
11146815,867.82,2019-03-22,10
382998766,1548.72,2019-05-30,30
81612338,473.21,2019-05-19,8
42573062,84.3,2019-03-11,3
63891098,209.52,2019-05-20,8
56621556,207.82,2019-04-03,4
118145021,846.33,2019-04-29,7
68783794,222.99,2019-05-13,1
76069141,239.34,2019-04-15,5
191484230,59.3,2019-05-10,4
294316320,27.35,2019-02-25,3
256955276,27.67,2019-03-15,1
46057367,855.58,2019-04-14,8
232710750,129.06,2019-03-19,2
85808482,362.1,2019-05-20,13
2343198,4.38,2019-05-10,1
79108071,6.63,2019-05-10,1
135067992,340.2,2019-02-02,2
46317570,87.8,2019-05-09,3
175026695,5.64,2019-05-01,1
82405790,465.52,2019-05-21,3
198829704,47.38,2019-05-10,3
301322416,96.93,2019-05-26,5
69576738,1998.76,2019-05-31,18
252133392,573.27,2019-04-26,1
280839390,3950.59,2019-05-24,10
140169121,263.59,2019-04-18,5
264885694,240.06,2019-05-03,15
312997847,199.2,2019-01-03,1
273481696,3623.83,2019-05-23,37
146500330,38.15,2019-05-13,2
23906514,1161.41,2019-05-25,13
311212073,307.37,2019-05-04,4
38626238,61.1,2019-03-19,3
80782961,380.53,2019-05-17,13
109856605,494.15,2019-04-23,8
91239814,21.32,2019-03-14,2
177869749,341.86,2019-05-13,5
155678207,800.57,2019-04-27,9
386326159,2.1,2018-12-13,1
165325792,375.46,2019-05-05,7
85481610,38.89,2019-02-02,2
240235581,192.71,2019-05-11,3
44285564,66.12,2019-04-06,3
171220055,61.24,2019-04-09,2
80736824,39.91,2019-05-14,1
311670339,111.05,2019-04-06,2
186163306,85.28,2019-05-06,1
44297188,89.4,2019-01-13,1
159025378,64.15,2019-04-04,1
110896067,68.86,2019-04-23,1
53344366,23.67,2018-12-26,1
26405287,183.23,2019-05-22,8
301635624,230.43,2019-05-18,8
282188558,205.14,2018-12-06,1
186285862,108.4,2019-01-30,2
432420585,3.11,2019-05-07,1
191035003,51.65,2019-03-21,1
222347733,65.58,2019-04-08,2
59435874,465.63,2019-03-25,3
186716961,230.12,2019-05-13,5
292094226,124.47,2019-02-28,2
91061943,12.63,2019-05-17,2
223596534,69.64,2019-03-23,4
168236635,8.79,2019-01-23,1
82726283,254.26,2019-05-27,5
103662696,34.94,2019-02-07,1
296271982,395.14,2019-05-13,5
173258921,264.97,2019-04-27,5
172123105,96.68,2018-12-19,1
65752625,383.74,2019-05-11,12
37174487,1177.05,2019-05-22,18
219654049,317.01,2019-02-09,1
52234939,34.12,2019-04-07,1
105416026,267.16,2019-05-20,3
265889795,98.21,2019-05-13,4
12699010,58.26,2019-02-21,2
216024558,235.41,2019-05-17,4
35583426,31.86,2019-03-20,4
202934212,26.45,2019-04-18,6
171981282,28.07,2018-12-10,1
58821159,201.35,2019-06-01,6
200825106,1227.56,2019-05-25,6
48089405,3434.56,2019-05-20,18
3248277,105.81,2019-04-13,4
234854340,785.88,2019-05-16,8
20278806,858.09,2019-05-28,20
296046076,382.46,2019-04-23,6
238576651,198.24,2019-05-12,4
151263458,532.26,2019-04-28,7
75411275,580.46,2019-05-10,6
324241888,10.04,2019-04-11,1
349317844,49.07,2019-02-18,1
234957768,46.05,2019-05-27,3
165103372,146.94,2019-06-01,4
131250228,92.81,2019-05-09,4
408218363,7.76,2019-05-20,1
65766489,2325.85,2019-06-01,54
65021003,10.46,2019-04-11,1
317500422,52.01,2019-02-11,3
15540321,88.19,2019-05-28,5
118381963,11.83,2018-12-21,1
73551745,133.63,2019-04-25,3
177132759,9.79,2019-03-07,1
75916103,87.64,2019-04-01,1
262301608,355.52,2019-06-01,11
46688510,126.49,2019-05-15,3
365479639,8.25,2019-01-24,1
228696257,1070.53,2019-05-31,10
115898749,465.15,2019-05-27,9
233524434,16.73,2019-04-12,1
117235451,15.74,2018-12-26,2
186344957,56.95,2019-06-01,2
27850143,200.7,2019-03-18,1
39855339,92.1,2019-04-25,2
372852822,207.18,2019-03-23,3
50644330,492.16,2019-04-11,6
157459169,399.88,2019-04-25,10
337497970,140.25,2019-02-09,3
171431819,744.1,2019-05-20,4
104371,665.63,2019-05-22,15
1667062,57.98,2019-04-08,2
221116186,101.13,2019-05-03,4
244426712,120.84,2019-05-05,2
276622843,31.86,2018-12-11,1
3653297,1142.26,2019-05-30,8
32978827,68.52,2019-04-30,4
146659618,27.41,2019-04-05,1
136790121,384.77,2019-05-30,4
188618570,121.78,2019-05-31,8
324228922,62.06,2019-05-09,1
96900867,447.1,2019-04-25,3
287072611,3.3,2019-04-08,1
139690535,213.06,2019-03-26,2
436841852,14.96,2019-05-17,1
186424410,714.97,2019-05-09,13
19378039,31.32,2019-04-28,2
132007060,66.91,2019-05-20,4
185937384,2.38,2019-02-11,1
115328284,72.02,2019-02-20,6
214774952,613.86,2019-05-17,3
15383340,281.47,2019-05-08,6
206136967,27.37,2019-04-02,2
175813474,20.49,2019-06-01,1
59412789,52.9,2018-12-12,1
327719595,36.17,2019-01-24,3
191493405,195.4,2019-05-11,5
83286942,1011.77,2019-06-01,15
31796553,233.42,2019-05-19,3
199472639,170.1,2019-02-28,3
4809198,14.02,2019-02-23,1
346531439,125.71,2019-04-24,4
317446901,34.06,2018-12-17,1
182942305,23.73,2019-04-18,2
137147250,95.9,2019-04-15,2
93658220,261.75,2019-05-30,7
272819673,25.0,2018-12-23,2
137243949,95.57,2019-02-13,2
51528193,224.53,2019-05-31,13
89489521,374.77,2019-04-16,5
130568644,450.62,2019-03-19,3
103409404,57.37,2019-05-13,2
195981148,70.35,2019-02-25,4
401642799,96.52,2019-04-30,4
91481116,860.89,2019-03-25,3
35421724,35.33,2019-05-15,1
33888408,7.5,2019-03-19,1
60406146,59.15,2019-02-27,1
277800703,834.75,2019-04-10,5
396538590,60.88,2019-03-22,1
96763819,71.83,2019-04-29,1
59499043,1222.27,2019-05-03,12
250886342,382.41,2019-05-17,5
138748074,1514.67,2019-05-27,13
101070376,2052.03,2019-05-28,24
126605892,92.63,2019-05-13,2
63973863,297.94,2019-03-20,3
52421819,17.41,2019-04-11,1
80852643,4918.66,2019-05-30,36
76301859,424.62,2019-05-02,10
135676700,9.01,2019-02-04,1
57681047,189.67,2019-05-22,3
53917523,82.47,2019-05-17,4
63694976,142.0,2019-05-15,3
147470717,94.89,2019-03-16,3
254442382,327.02,2019-05-30,6
80649327,855.77,2019-05-28,13
326208987,81.97,2019-05-27,4
19047831,952.53,2019-05-20,19
132581931,183.53,2019-05-15,4
161790781,282.23,2019-05-15,6
160192641,27.84,2019-01-25,2
297582664,629.64,2019-04-13,4
112789910,16.47,2019-03-08,1
241332788,70.09,2019-01-11,1
190523558,175.37,2019-01-28,4
86645697,43.75,2019-05-29,2
80701725,64.54,2019-02-03,1
401849422,23.25,2019-05-29,1
175514483,73.26,2018-12-08,1
278526890,124.72,2019-04-22,2
128832151,61.4,2019-05-20,3
59171650,1654.9,2019-04-05,13
82555216,994.12,2019-05-15,12
37576823,283.08,2019-03-28,5
270001829,904.95,2019-04-01,2
238198937,129.6,2019-05-20,3
321296620,28.92,2019-03-13,1
37823290,34.26,2019-01-05,2
375326447,359.83,2019-01-17,5
17199580,202.89,2019-05-16,7
230880512,40.79,2019-04-13,6
151022196,35.25,2019-05-27,1
17745672,1362.18,2019-06-01,28
151853872,173.3,2019-05-19,3
281003025,57.67,2019-01-08,2
167257121,419.71,2019-05-30,11
32661780,175.45,2019-03-15,3
185473528,220.12,2019-04-10,3
133324511,51.91,2019-04-05,2
64606078,21.22,2019-01-02,1
397783266,27.64,2019-03-12,2
337946879,405.06,2019-05-16,6
163621607,1021.2,2019-05-21,13
1465417,349.56,2019-05-28,17
135927276,201.85,2019-05-16,7
30084011,321.97,2019-03-22,4
128245397,414.87,2019-05-31,20
273999509,43.99,2019-05-23,1
48330036,455.24,2019-04-14,4
324159949,13.45,2019-02-04,1
25852354,53.8,2019-03-29,2
62743067,387.48,2019-05-20,5
142505409,16.12,2018-12-08,2
137761227,2.66,2019-01-20,1
79793676,555.23,2019-05-30,7
187372608,116.87,2019-03-25,1
116532846,57.74,2019-03-28,3
231765816,81.11,2018-12-24,7
98505680,1691.03,2019-05-30,27
74567577,204.78,2019-05-11,3
60963974,97.14,2019-05-30,1
75020357,525.66,2019-04-21,8
189775829,240.89,2019-05-16,1
1217728,33.95,2019-04-03,1
75710464,361.15,2019-05-24,8
142857921,23.39,2019-05-28,2
19371107,7.72,2019-05-08,1
374486224,24.12,2019-04-08,1
325204215,339.22,2019-05-25,8
90734304,53.61,2019-04-01,6
31610026,15.89,2019-05-31,2
258095960,386.94,2019-05-12,2
290049401,82.66,2019-04-16,2
134919793,202.58,2019-02-06,3
18831613,127.0,2019-01-22,2
48868228,2037.59,2019-05-23,34
132963048,258.57,2019-05-08,4
103686540,180.76,2019-02-18,2
176414496,32.5,2019-03-18,1
167652568,93.44,2019-05-27,2
315486956,215.96,2019-03-11,6
405844827,217.52,2019-05-01,4
69074252,284.64,2019-02-05,5
142024791,75.43,2019-04-05,2
49661672,7.18,2019-02-23,1
85269298,64.95,2019-01-19,1
181754088,657.35,2019-04-15,3
311058255,208.45,2019-05-24,2
222660099,187.01,2019-05-08,3
286822377,46.27,2019-04-11,1
152424762,62.59,2019-05-05,3
179620467,160.43,2019-04-28,2
18470156,33.38,2019-04-05,1
186862251,117.57,2019-02-04,2
25879315,467.4,2019-06-01,6
86506232,615.05,2019-05-15,3
289384317,695.97,2019-05-19,11
170743097,612.43,2019-04-26,1
152686914,10.89,2019-05-20,1
33049327,40.19,2019-03-23,1
32684116,149.75,2019-05-21,8
57979728,9.42,2019-02-19,1
139165889,740.68,2019-05-30,28
141760813,6042.96,2019-05-27,42
179314413,1474.26,2019-05-13,10
183754591,414.64,2019-04-16,2
56069778,237.8,2019-05-03,7
30498340,43.01,2019-02-06,1
260804976,421.34,2019-03-21,2
292468315,44.89,2019-02-09,1
194539639,251.86,2019-05-08,4
25439287,145.1,2019-05-18,11
57787656,973.72,2019-02-06,2
318400002,150.69,2019-03-19,2
169384917,535.05,2019-05-27,10
80831697,360.46,2019-02-11,3
229941449,139.43,2019-02-11,2
19840462,23.9,2018-12-11,1
181675277,384.79,2019-05-31,4
94968899,112.74,2019-02-01,3
215197162,23.53,2019-03-08,1
405276292,25.63,2019-05-19,2
52921397,186.08,2019-04-02,3
437687130,15.5,2019-05-24,1
72367375,39.25,2019-05-08,1
44166072,23.4,2018-12-23,3
361759638,416.39,2019-05-21,7
47018122,262.09,2019-04-15,3
208334271,36.76,2019-03-01,1
267789546,228.35,2019-03-31,1
227440981,350.14,2019-02-10,2
115428346,167.14,2019-03-25,5
314817640,212.28,2019-05-30,3
190533618,943.62,2019-05-20,9
285432277,123.24,2019-04-13,5
53233696,929.02,2019-05-09,13
274500752,791.92,2019-05-21,15
268737391,2054.09,2019-05-28,23
214430909,823.78,2019-05-18,16
139049653,835.7,2019-05-08,2
78023151,992.02,2019-05-27,15
431240704,11.25,2019-05-06,1
101416555,114.95,2018-12-18,1
59012469,250.12,2019-05-19,7
64765973,58.62,2019-04-10,3
198045406,482.78,2019-05-15,11
64548218,557.6,2019-05-31,19
348605917,161.06,2019-04-12,7
3631838,139.75,2019-04-25,3
350941670,91.46,2019-04-25,6
319343543,15.29,2019-01-19,2
114397594,96.52,2019-03-19,2
57726465,582.52,2019-05-14,4
77882403,329.29,2019-05-30,2
63376993,606.68,2019-05-13,6
130364844,267.11,2019-06-01,10
230568884,90.07,2019-03-25,2
26810251,395.71,2019-05-12,4
23122876,1440.51,2019-05-29,23
47154844,323.28,2019-04-15,5
91031528,211.14,2019-01-09,2
82389977,1710.68,2019-04-16,13
410847744,189.31,2019-05-20,6
81815705,365.63,2019-05-07,9
94510283,402.11,2019-05-20,4
267400553,210.62,2019-05-14,1
218965447,69.67,2019-05-02,6
34244174,0.25,2019-03-02,1
68047074,654.11,2019-05-08,5
134499008,322.14,2019-03-30,5
189858792,73.06,2019-02-26,2
71736946,25.59,2019-05-31,2
362482951,10.06,2019-04-12,1
174130687,63.65,2019-03-28,5
316248445,1452.93,2019-05-19,21
3672567,22.71,2019-03-07,2
92406970,21.63,2019-05-28,5
316857193,13.22,2018-12-06,1
24482184,43.35,2019-05-18,3
191194545,51.89,2019-01-20,1
18301444,467.11,2019-05-22,8
79780908,12.01,2018-12-10,1
96693057,366.32,2019-05-25,15
184853116,26.38,2018-12-20,1
84274594,17.86,2019-05-12,1
126970811,13.3,2019-05-14,1
132403961,30.59,2019-04-01,1
46606846,175.46,2019-05-20,6
73505188,430.31,2019-05-20,5
151332763,17.14,2019-04-12,2
416369645,27.96,2019-03-28,3
147305863,27.98,2019-05-02,2
81214167,197.64,2019-05-10,12
15009815,83.08,2019-05-15,4
392527594,472.4,2019-05-27,3
223581662,323.2,2019-01-17,3
128891166,355.06,2019-05-13,8
39882645,362.44,2018-12-13,1
61261607,111.63,2019-04-12,8
346326134,387.53,2019-05-14,8
60352034,48.26,2019-05-15,4
142599889,427.24,2019-01-04,1
345296566,163.09,2019-05-10,1
164804226,168.61,2019-05-30,2
115744051,7.25,2019-02-18,1
90833318,4.34,2019-02-13,1
28877241,166.43,2019-05-30,8
254465865,404.53,2019-05-22,12
354946536,0.56,2019-05-07,1
98909465,12.93,2018-12-14,1
9854082,16.89,2019-05-18,1
113052396,37.28,2019-03-18,3
181888597,309.99,2019-04-09,4
35385168,352.38,2019-04-21,9
57706067,9.27,2019-05-13,2
27504162,195.27,2019-05-26,4
203502536,211.21,2019-05-03,7
6498602,250.47,2019-05-29,6
132993311,148.11,2019-02-01,3
214172580,82.47,2019-05-30,6
38690752,1759.52,2019-05-31,16
98847881,1149.63,2019-05-31,6
4764593,346.02,2019-03-14,6
109284298,729.3,2019-06-01,4
435270919,93.31,2019-05-20,1
137140342,87.81,2019-01-24,2
149577158,36.66,2019-05-08,4
138007363,167.45,2019-03-02,4
278362386,147.34,2019-04-23,3
77399023,313.15,2019-04-14,7
147336112,506.36,2019-05-20,8
231729961,714.99,2019-05-29,6
418503972,331.72,2019-05-29,7
193956307,231.01,2019-01-14,3
52849940,489.23,2019-05-17,5
53464187,12.4,2019-05-16,3
193976630,168.96,2019-04-29,7
196325421,134.62,2019-05-15,4
250094620,23.0,2019-04-09,1
2166279,122.12,2018-12-27,3
35912827,66.22,2019-04-30,5
77301712,242.23,2019-03-10,6
142331893,286.16,2019-05-07,3
385274416,93.58,2018-12-10,1
252069156,242.4,2019-01-22,4
65269296,1162.2,2019-05-31,16
144351754,210.9,2019-06-01,9
69285433,17.8,2019-05-26,1
227764570,54.78,2019-03-19,4
58959119,182.51,2019-02-06,3
56301349,163.21,2019-05-25,8
115821352,283.25,2019-02-15,5
182275208,349.21,2019-04-23,7
217232817,118.43,2019-05-19,3
139563798,12.01,2019-04-15,7
376682515,73.17,2019-04-08,4
79647875,184.58,2019-05-27,6
330650665,230.13,2019-05-17,7
248244591,11.19,2019-02-24,1
161049570,315.19,2019-05-25,3
24395350,264.7,2019-05-16,7
381482557,13.21,2018-12-17,2
91464512,78.41,2019-02-19,2
111674746,212.51,2019-03-21,1
209262766,45.39,2019-05-25,1
200930301,85.42,2019-02-17,1
113846059,784.68,2019-05-31,17
57733667,139.57,2019-05-09,5
374629785,185.51,2019-04-23,3
230607287,1505.43,2019-05-14,6
261508990,81.92,2019-03-28,2
132406827,377.22,2019-05-17,15
28120762,162.83,2019-03-26,3
129840024,503.51,2019-06-01,7
263636679,43.45,2018-12-05,1
13607567,1165.62,2019-05-16,3
118772146,62.49,2019-02-27,1
206446422,328.25,2019-03-05,2
272255942,1096.55,2019-05-29,13
28596589,2267.12,2019-05-23,25
125851474,57.37,2019-03-21,5
187466663,7.74,2019-05-09,1
256320361,117.52,2019-05-07,4
80276406,188.31,2019-04-23,5
96692950,1760.5,2019-05-27,14
222642575,58.09,2019-04-24,2
169034220,2.28,2019-04-08,1
266358359,1329.29,2019-05-29,12
59203049,441.45,2019-02-11,4
324195938,30.53,2019-02-18,1
80057237,3540.14,2019-05-29,28
38311180,1367.68,2019-05-06,9
89279949,1431.25,2019-06-01,19
194067383,394.82,2019-05-19,7
115292578,44.42,2019-04-04,2
232556624,83.62,2019-05-20,2
57899791,608.32,2019-05-31,11
278561513,806.5,2019-04-03,49
54720880,371.79,2019-04-18,7
256803845,674.84,2019-05-23,10
204379614,88.97,2019-05-08,3
75571678,83.36,2019-04-29,2
130913398,1213.89,2019-05-31,22
167105281,90.65,2018-12-30,2
184757449,171.23,2019-05-27,5
345388707,798.32,2019-05-21,2
156694047,965.22,2019-04-07,10
62443373,18.51,2019-03-22,1
192715240,13.84,2019-02-06,1
11329265,406.85,2019-05-15,3
81363227,22.22,2019-01-12,1
76628319,84.03,2019-05-06,4
66644155,124.05,2019-03-15,4
83319469,441.38,2019-05-09,6
203281760,34.2,2019-03-29,1
169507155,113.86,2019-05-14,3
105322038,39.41,2019-05-20,3
306306748,13.33,2019-05-04,2
202042984,78.94,2019-01-06,1
379982891,29.21,2019-03-25,2
90810415,81.83,2019-02-28,3
78761764,2437.23,2019-05-17,15
329537276,379.88,2019-04-30,3
57780470,523.53,2019-05-28,11
96308213,105.39,2019-05-18,6
195478309,1632.83,2019-05-13,24
65154084,236.59,2019-05-21,6
260455771,22.15,2019-05-17,2
27719447,664.76,2019-05-14,6
211484954,65.35,2019-04-17,2
35684210,466.01,2019-05-30,4
31790653,374.74,2019-04-17,9
173552715,229.99,2019-03-15,4
325762163,98.65,2019-05-19,3
70598056,165.51,2019-05-26,6
107574793,200.05,2019-05-15,3
142393349,981.48,2019-05-25,21
110777270,159.25,2019-05-15,5
160755249,866.09,2019-03-31,3
637358,12.38,2019-05-06,1
5776257,99.56,2019-06-01,2
137769742,19.41,2019-03-09,2
131695520,56.24,2019-05-31,1
367379788,1.54,2019-05-27,1
149265281,72.08,2019-01-09,1
66034584,240.46,2019-05-06,6
81526298,5929.34,2019-05-28,57
343957950,131.96,2019-01-13,2
171060446,298.73,2019-01-10,3
156671227,23.91,2019-04-27,1
259527928,42.64,2019-01-17,1
46888976,1002.99,2019-05-25,11
165455066,114.5,2019-03-18,1
282802217,55.11,2019-02-26,3
89678243,6.93,2019-05-01,2
284372059,2.98,2019-03-17,1
90627139,54.2,2019-04-02,2
30714499,322.78,2019-05-22,4
352643048,496.89,2019-06-01,37
66288590,83.45,2019-03-21,3
229797517,157.48,2019-05-15,3
345172115,336.75,2019-05-17,5
24463794,231.62,2019-04-13,2
15183315,678.06,2019-05-28,11
94355243,15.32,2019-05-22,1
243264574,935.83,2019-05-16,8
68407422,846.93,2019-05-20,17
86934286,1181.86,2019-05-24,23
194522767,118.61,2019-04-23,5
113146558,118.03,2019-03-19,2
73236171,729.89,2019-05-14,7
195000121,44.32,2019-05-14,1
277193888,11.08,2019-02-08,1
114431594,677.62,2019-04-26,4
419702091,394.77,2019-04-01,3
360099879,3.64,2019-04-15,2
201273884,543.66,2019-05-27,8
156741978,2.61,2019-05-27,2
355529932,89.0,2019-05-26,2
91865185,7.87,2019-05-14,1
240776067,371.39,2019-05-22,6
65510077,453.25,2019-04-28,8
130200920,45.0,2019-05-06,1
274651592,383.19,2019-05-28,2
9511654,54.61,2019-04-25,1
216709858,209.07,2019-05-08,5
135509766,35.24,2019-05-15,5
120694856,93.58,2019-04-16,1
286467777,316.99,2019-03-24,1
26220880,628.1,2019-05-17,2
86138789,42.4,2019-04-12,2
180892401,252.77,2019-04-07,4
102073247,180.43,2019-04-27,9
149521148,310.56,2019-03-22,5
155447438,99.04,2019-05-10,2
39049389,252.8,2019-04-27,4
182611640,468.03,2019-05-03,8
415107541,93.76,2019-05-14,2
272832326,33.05,2019-04-06,1
116207998,169.62,2019-04-06,3
181265359,117.99,2019-05-09,4
219645708,366.7,2019-05-26,7
44148532,354.54,2019-05-15,5
57461466,237.6,2019-05-09,3
35345543,891.96,2019-05-21,13
22150591,12.73,2019-02-20,1
5747558,109.69,2019-04-24,5
111090676,288.47,2019-04-28,7
377616461,16.86,2019-04-03,1
91401158,462.72,2019-02-23,3
187033091,203.02,2019-04-04,11
